block_id,hardness,blast_resistance
minecraft:red_nether_brick_stairs,2,6
minecraft:polished_andesite_stairs,1.5,6
minecraft:diorite_stairs,1.5,6
minecraft:polished_granite_slab,1.5,6
minecraft:smooth_red_sandstone_slab,2,6
minecraft:mossy_stone_brick_slab,1.5,6
minecraft:polished_diorite_slab,1.5,6
minecraft:mossy_cobblestone_slab,2,6
minecraft:end_stone_brick_slab,3,9
minecraft:smooth_sandstone_slab,2,6
minecraft:smooth_quartz_slab,2,6
minecraft:granite_slab,1.5,6
minecraft:andesite_slab,1.5,6
minecraft:red_nether_brick_slab,2,6
minecraft:polished_andesite_slab,1.5,6
minecraft:diorite_slab,1.5,6
minecraft:brick_wall,2,6
minecraft:prismarine_wall,1.5,6
minecraft:red_sandstone_wall,0.8,0.8
minecraft:mossy_stone_brick_wall,1.5,6
minecraft:granite_wall,1.5,6
minecraft:stone_brick_wall,1.5,6
minecraft:mud_brick_wall,1.5,3
minecraft:nether_brick_wall,2,6
minecraft:andesite_wall,1.5,6
minecraft:red_nether_brick_wall,2,6
minecraft:sandstone_wall,0.8,0.8
minecraft:end_stone_brick_wall,3,9
minecraft:diorite_wall,1.5,6
minecraft:scaffolding,0,0
minecraft:loom,2.5,2.5
minecraft:barrel,2.5,2.5
minecraft:smoker,3.5,3.5
minecraft:blast_furnace,3.5,3.5
minecraft:cartography_table,2.5,2.5
minecraft:fletching_table,2.5,2.5
minecraft:grindstone,2,6
minecraft:lectern,2.5,2.5
minecraft:smithing_table,2.5,2.5
minecraft:stonecutter,3.5,3.5
minecraft:bell,5,5
minecraft:lantern,3.5,3.5
minecraft:soul_lantern,3.5,3.5
minecraft:campfire,2,2
minecraft:soul_campfire,2,2
minecraft:sweet_berry_bush,0,0
minecraft:warped_stem,2,2
minecraft:stripped_warped_stem,2,2
minecraft:warped_hyphae,2,2
minecraft:stripped_warped_hyphae,2,2
minecraft:warped_nylium,0.4,0.4
minecraft:warped_fungus,0,0
minecraft:warped_wart_block,1,1
minecraft:warped_roots,0,0
minecraft:nether_sprouts,0,0
minecraft:crimson_stem,2,2
minecraft:stripped_crimson_stem,2,2
minecraft:crimson_hyphae,2,2
minecraft:stripped_crimson_hyphae,2,2
minecraft:crimson_nylium,0.4,0.4
minecraft:crimson_fungus,0,0
minecraft:shroomlight,1,1
minecraft:weeping_vines,0,0
minecraft:weeping_vines_plant,0,0
minecraft:twisting_vines,0,0
minecraft:twisting_vines_plant,0,0
minecraft:crimson_roots,0,0
minecraft:crimson_planks,2,3
minecraft:warped_planks,2,3
minecraft:crimson_slab,2,3
minecraft:warped_slab,2,3
minecraft:crimson_pressure_plate,0.5,0.5
minecraft:warped_pressure_plate,0.5,0.5
minecraft:crimson_fence,2,3
minecraft:warped_fence,2,3
minecraft:crimson_trapdoor,3,3
minecraft:warped_trapdoor,3,3
minecraft:crimson_fence_gate,2,3
minecraft:warped_fence_gate,2,3
minecraft:crimson_stairs,2,3
minecraft:warped_stairs,2,3
minecraft:crimson_button,0.5,0.5
minecraft:warped_button,0.5,0.5
minecraft:crimson_door,3,3
minecraft:warped_door,3,3
minecraft:crimson_sign,1,1
minecraft:warped_sign,1,1
minecraft:crimson_wall_sign,1,1
minecraft:warped_wall_sign,1,1
minecraft:structure_block,-1,3600000
minecraft:jigsaw,-1,3600000
minecraft:composter,0.6,0.6
minecraft:target,0.5,0.5
minecraft:bee_nest,0.3,0.3
minecraft:beehive,0.6,0.6
minecraft:honey_block,0,0
minecraft:honeycomb_block,0.6,0.6
minecraft:netherite_block,50,1200
minecraft:ancient_debris,30,1200
minecraft:crying_obsidian,50,1200
minecraft:respawn_anchor,50,1200
minecraft:potted_crimson_fungus,0,0
minecraft:potted_warped_fungus,0,0
minecraft:potted_crimson_roots,0,0
minecraft:potted_warped_roots,0,0
minecraft:lodestone,3.5,3.5
minecraft:blackstone,1.5,6
minecraft:blackstone_stairs,1.5,6
minecraft:blackstone_wall,1.5,6
minecraft:blackstone_slab,2,6
minecraft:polished_blackstone,2,6
minecraft:polished_blackstone_bricks,1.5,6
minecraft:cracked_polished_blackstone_bricks,1.5,6
minecraft:chiseled_polished_blackstone,1.5,6
minecraft:polished_blackstone_brick_slab,2,6
minecraft:polished_blackstone_brick_stairs,1.5,6
minecraft:polished_blackstone_brick_wall,1.5,6
minecraft:gilded_blackstone,1.5,6
minecraft:polished_blackstone_stairs,2,6
minecraft:polished_blackstone_slab,2,6
minecraft:polished_blackstone_pressure_plate,0.5,0.5
minecraft:polished_blackstone_button,0.5,0.5
minecraft:polished_blackstone_wall,2,6
minecraft:chiseled_nether_bricks,2,6
minecraft:cracked_nether_bricks,2,6
minecraft:quartz_bricks,0.8,0.8
minecraft:candle,0.1,0.1
minecraft:white_candle,0.1,0.1
minecraft:orange_candle,0.1,0.1
minecraft:magenta_candle,0.1,0.1
minecraft:light_blue_candle,0.1,0.1
minecraft:yellow_candle,0.1,0.1
minecraft:lime_candle,0.1,0.1
minecraft:pink_candle,0.1,0.1
minecraft:gray_candle,0.1,0.1
minecraft:light_gray_candle,0.1,0.1
minecraft:cyan_candle,0.1,0.1
minecraft:purple_candle,0.1,0.1
minecraft:blue_candle,0.1,0.1
minecraft:brown_candle,0.1,0.1
minecraft:green_candle,0.1,0.1
minecraft:red_candle,0.1,0.1
minecraft:black_candle,0.1,0.1
minecraft:candle_cake,0.5,0.5
minecraft:white_candle_cake,0.5,0.5
minecraft:orange_candle_cake,0.5,0.5
minecraft:magenta_candle_cake,0.5,0.5
minecraft:light_blue_candle_cake,0.5,0.5
minecraft:yellow_candle_cake,0.5,0.5
minecraft:lime_candle_cake,0.5,0.5
minecraft:pink_candle_cake,0.5,0.5
minecraft:gray_candle_cake,0.5,0.5
minecraft:light_gray_candle_cake,0.5,0.5
minecraft:cyan_candle_cake,0.5,0.5
minecraft:purple_candle_cake,0.5,0.5
minecraft:blue_candle_cake,0.5,0.5
minecraft:brown_candle_cake,0.5,0.5
minecraft:green_candle_cake,0.5,0.5
minecraft:red_candle_cake,0.5,0.5
minecraft:black_candle_cake,0.5,0.5
minecraft:amethyst_block,1.5,1.5
minecraft:budding_amethyst,1.5,1.5
minecraft:amethyst_cluster,1.5,1.5
minecraft:large_amethyst_bud,1.5,1.5
minecraft:medium_amethyst_bud,1.5,1.5
minecraft:small_amethyst_bud,1.5,1.5
minecraft:tuff,1.5,6
minecraft:calcite,0.75,0.75
minecraft:tinted_glass,0.3,0.3
minecraft:powder_snow,0.25,0.25
minecraft:sculk_sensor,1.5,1.5
minecraft:calibrated_sculk_sensor,1.5,1.5
minecraft:sculk,0.2,0.2
minecraft:sculk_vein,0.2,0.2
minecraft:sculk_catalyst,3,3
minecraft:sculk_shrieker,3,3
minecraft:oxidized_copper,3,6
minecraft:weathered_copper,3,6
minecraft:exposed_copper,3,6
minecraft:copper_block,3,6
minecraft:copper_ore,3,3
minecraft:deepslate_copper_ore,4.5,3
minecraft:oxidized_cut_copper,3,6
minecraft:weathered_cut_copper,3,6
minecraft:exposed_cut_copper,3,6
minecraft:cut_copper,3,6
minecraft:oxidized_cut_copper_stairs,3,6
minecraft:weathered_cut_copper_stairs,3,6
minecraft:exposed_cut_copper_stairs,3,6
minecraft:cut_copper_stairs,3,6
minecraft:oxidized_cut_copper_slab,3,6
minecraft:weathered_cut_copper_slab,3,6
minecraft:exposed_cut_copper_slab,3,6
minecraft:cut_copper_slab,3,6
minecraft:waxed_copper_block,3,6
minecraft:waxed_weathered_copper,3,6
minecraft:waxed_exposed_copper,3,6
minecraft:waxed_oxidized_copper,3,6
minecraft:waxed_oxidized_cut_copper,3,6
minecraft:waxed_weathered_cut_copper,3,6
minecraft:waxed_exposed_cut_copper,3,6
minecraft:waxed_cut_copper,3,6
minecraft:waxed_oxidized_cut_copper_stairs,3,6
minecraft:waxed_weathered_cut_copper_stairs,3,6
minecraft:waxed_exposed_cut_copper_stairs,3,6
minecraft:waxed_cut_copper_stairs,3,6
minecraft:waxed_oxidized_cut_copper_slab,3,6
minecraft:waxed_weathered_cut_copper_slab,3,6
minecraft:waxed_exposed_cut_copper_slab,3,6
minecraft:waxed_cut_copper_slab,3,6
minecraft:lightning_rod,3,6
minecraft:pointed_dripstone,1.5,3
minecraft:dripstone_block,1.5,1
minecraft:cave_vines,0,0
minecraft:cave_vines_plant,0,0
minecraft:spore_blossom,0,0
minecraft:azalea,0,0
minecraft:flowering_azalea,0,0
minecraft:moss_carpet,0.1,0.1
minecraft:pink_petals,0,0
minecraft:moss_block,0.1,0.1
minecraft:big_dripleaf,0.1,0.1
minecraft:big_dripleaf_stem,0.1,0.1
minecraft:small_dripleaf,0,0
minecraft:hanging_roots,0,0
minecraft:rooted_dirt,0.5,0.5
minecraft:mud,0.5,0.5
minecraft:deepslate,3,6
minecraft:cobbled_deepslate,3.5,6
minecraft:cobbled_deepslate_stairs,3.5,6
minecraft:cobbled_deepslate_slab,3.5,6
minecraft:cobbled_deepslate_wall,3.5,6
minecraft:polished_deepslate,3.5,6
minecraft:polished_deepslate_stairs,3.5,6
minecraft:polished_deepslate_slab,3.5,6
minecraft:polished_deepslate_wall,3.5,6
minecraft:deepslate_tiles,3.5,6
minecraft:deepslate_tile_stairs,3.5,6
minecraft:deepslate_tile_slab,3.5,6
minecraft:deepslate_tile_wall,3.5,6
minecraft:deepslate_bricks,3.5,6
minecraft:deepslate_brick_stairs,3.5,6
minecraft:deepslate_brick_slab,3.5,6
minecraft:deepslate_brick_wall,3.5,6
minecraft:chiseled_deepslate,3.5,6
minecraft:cracked_deepslate_bricks,3.5,6
minecraft:cracked_deepslate_tiles,3.5,6
minecraft:infested_deepslate,1.5,0.75
minecraft:smooth_basalt,1.25,4.2
minecraft:raw_iron_block,5,6
minecraft:raw_copper_block,5,6
minecraft:raw_gold_block,5,6
minecraft:potted_azalea_bush,0,0
minecraft:potted_flowering_azalea_bush,0,0
minecraft:ochre_froglight,0.3,0.3
minecraft:verdant_froglight,0.3,0.3
minecraft:pearlescent_froglight,0.3,0.3
minecraft:frogspawn,0,0
minecraft:reinforced_deepslate,55,1200
minecraft:decorated_pot,0,0
derelict:burned_planks,2,2
derelict:burned_log,2,2
derelict:stripped_burned_log,2,2
derelict:burned_wood,2,2
derelict:stripped_burned_wood,2,2
derelict:burned_stairs,2,2
derelict:burned_slab,2,2
derelict:burned_door,2,2
derelict:burned_trapdoor,2,2
derelict:burned_fence,2,2
derelict:burned_fence_gate,2,2
derelict:burned_button,2,2
derelict:burned_pressure_plate,2,2
derelict:burned_sign,2,2
derelict:burned_wall_sign,2,2
derelict:burned_leaves,0.2,0.2
derelict:smoldering_leaves,0.2,0.2
derelict:smoking_embers,0,0
derelict:smoldering_embers,0,0
derelict:dried_grass_block,0.6,0.6
derelict:dried_grass,0,0
derelict:tall_dried_grass,0,0
derelict:burned_grass_block,0.6,0.6
derelict:burned_grass,0,0
derelict:tall_burned_grass,0,0
derelict:oak_cover_board,2,3
derelict:double_oak_cover_boards,2,3
derelict:crossed_oak_cover_boards,2,3
derelict:spruce_cover_board,2,3
derelict:double_spruce_cover_boards,2,3
derelict:crossed_spruce_cover_boards,2,3
derelict:birch_cover_board,2,3
derelict:double_birch_cover_boards,2,3
derelict:crossed_birch_cover_boards,2,3
derelict:jungle_cover_board,2,3
derelict:double_jungle_cover_boards,2,3
derelict:crossed_jungle_cover_boards,2,3
derelict:acacia_cover_board,2,3
derelict:double_acacia_cover_boards,2,3
derelict:crossed_acacia_cover_boards,2,3
derelict:dark_oak_cover_board,2,3
derelict:double_dark_oak_cover_boards,2,3
derelict:crossed_dark_oak_cover_boards,2,3
derelict:mangrove_cover_board,2,3
derelict:double_mangrove_cover_boards,2,3
derelict:crossed_mangrove_cover_boards,2,3
derelict:cherry_cover_board,2,3
derelict:double_cherry_cover_boards,2,3
derelict:crossed_cherry_cover_boards,2,3
derelict:bamboo_cover_board,2,3
derelict:double_bamboo_cover_boards,2,3
derelict:crossed_bamboo_cover_boards,2,3
derelict:warped_cover_board,2,3
derelict:double_warped_cover_boards,2,3
derelict:crossed_warped_cover_boards,2,3
derelict:crimson_cover_board,2,3
derelict:double_crimson_cover_boards,2,3
derelict:crossed_crimson_cover_boards,2,3
derelict:burned_cover_board,2,3
derelict:double_burned_cover_boards,2,3
derelict:crossed_burned_cover_boards,2,3
derelict:flickering_redstone_lamp,0.3,0.3
derelict:flickering_sea_lantern,0.3,0.3
derelict:extinguished_sea_lantern,0.3,0.3
derelict:flickering_jack_o_lantern,1,1
derelict:flickering_lantern,3.5,3.5
derelict:flickering_soul_lantern,3.5,3.5
derelict:extinguished_lantern,3.5,3.5
derelict:flickering_ochre_froglight,0.3,0.3
derelict:extinguished_ochre_froglight,0.3,0.3
derelict:flickering_verdant_froglight,0.3,0.3
derelict:extinguished_verdant_froglight,0.3,0.3
derelict:flickering_pearlescent_froglight,0.3,0.3
derelict:extinguished_pearlescent_froglight,0.3,0.3
derelict:flickering_glowstone,0.3,0.3
derelict:extinguished_glowstone,0.3,0.3
derelict:flickering_shroomlight,1,1
derelict:extinguished_shroomlight,1,1
derelict:flickering_end_rod,0,0
derelict:extinguished_end_rod,0,0
derelict:fancy_cobweb,4,4
derelict:fancy_cobweb_with_spider_nest,4,4
derelict:corner_cobweb,4,4
derelict:fancy_corner_cobweb,4,4
derelict:wall_cobweb,4,4
derelict:spider_silk,0.2,0.2
derelict:spider_silk_strand,0,0
derelict:spider_egg_block,0.5,0.5
derelict:spider_egg,0.5,0.5
derelict:spider_egg_cluster,0.5,0.5
derelict:fake_spider_egg,0.5,0.5
derelict:spiderling_spider_egg,0.5,0.5
derelict:spider_spider_egg,0.5,0.5
derelict:cave_spider_spider_egg,0.5,0.5
derelict:web_caster_spider_egg,0.5,0.5
derelict:jumping_spider_spider_egg,0.5,0.5
derelict:spider_molt,0.5,0.5
derelict:arachnite,1.5,6
derelict:arachnite_stairs,1.5,6
derelict:arachnite_slab,1.5,6
derelict:arachnite_wall,1.5,6
derelict:arachnite_pressure_plate,1.5,6
derelict:arachnite_button,1.5,6
derelict:waxed_noctisteel_block,2,1200
derelict:waxed_cut_noctisteel,2,1200
derelict:waxed_noctisteel_pillar,2,1200
derelict:waxed_cut_noctisteel_stairs,2,1200
derelict:waxed_cut_noctisteel_slab,2,1200
derelict:waxed_noctisteel_trapdoor,2,1200
derelict:waxed_noctisteel_chain,2,1200
derelict:waxed_noctisteel_grate,2,1200
derelict:waxed_noctisteel_beam,2,1200
derelict:waxed_noctisteel_ladder,2,1200
derelict:waxed_noctisteel_patch,2,1200
derelict:waxed_noctisteel_sheet,2,1200
derelict:waxed_noctisteel_chain_link_fence,2,1200
derelict:waxed_noctisteel_barbed_wire,2,1200
derelict:waxed_weathered_noctisteel_block,2,1200
derelict:waxed_weathered_cut_noctisteel,2,1200
derelict:waxed_weathered_noctisteel_pillar,2,1200
derelict:waxed_weathered_cut_noctisteel_stairs,2,1200
derelict:waxed_weathered_cut_noctisteel_slab,2,1200
derelict:waxed_weathered_noctisteel_trapdoor,2,1200
derelict:waxed_weathered_noctisteel_chain,2,1200
derelict:waxed_weathered_noctisteel_grate,2,1200
derelict:waxed_weathered_noctisteel_beam,2,1200
derelict:waxed_weathered_noctisteel_ladder,2,1200
derelict:waxed_weathered_noctisteel_patch,2,1200
derelict:waxed_weathered_noctisteel_sheet,2,1200
derelict:waxed_weathered_noctisteel_chain_link_fence,2,1200
derelict:waxed_weathered_noctisteel_barbed_wire,2,1200
derelict:waxed_oxidized_noctisteel_block,2,1200
derelict:waxed_oxidized_cut_noctisteel,2,1200
derelict:waxed_oxidized_noctisteel_pillar,2,1200
derelict:waxed_oxidized_cut_noctisteel_stairs,2,1200
derelict:waxed_oxidized_cut_noctisteel_slab,2,1200
derelict:waxed_oxidized_noctisteel_trapdoor,2,1200
derelict:waxed_oxidized_noctisteel_chain,2,1200
derelict:waxed_oxidized_noctisteel_grate,2,1200
derelict:waxed_oxidized_noctisteel_beam,2,1200
derelict:waxed_oxidized_noctisteel_ladder,2,1200
derelict:waxed_oxidized_noctisteel_patch,2,1200
derelict:waxed_oxidized_noctisteel_sheet,2,1200
derelict:waxed_oxidized_noctisteel_chain_link_fence,2,1200
derelict:waxed_oxidized_noctisteel_barbed_wire,2,1200
derelict:noctisteel_block,2,1200
derelict:cut_noctisteel,2,1200
derelict:noctisteel_pillar,2,1200
derelict:cut_noctisteel_stairs,2,1200
derelict:cut_noctisteel_slab,2,1200
derelict:noctisteel_trapdoor,2,1200
derelict:noctisteel_chain,2,1200
derelict:noctisteel_grate,2,1200
derelict:noctisteel_beam,2,1200
derelict:noctisteel_ladder,2,1200
derelict:noctisteel_patch,2,1200
derelict:noctisteel_sheet,2,1200
derelict:noctisteel_chain_link_fence,2,1200
derelict:noctisteel_barbed_wire,2,1200
derelict:weathered_noctisteel_block,2,1200
derelict:weathered_cut_noctisteel,2,1200
derelict:weathered_noctisteel_pillar,2,1200
derelict:weathered_cut_noctisteel_stairs,2,1200
derelict:weathered_cut_noctisteel_slab,2,1200
derelict:weathered_noctisteel_trapdoor,2,1200
derelict:weathered_noctisteel_chain,2,1200
derelict:weathered_noctisteel_grate,2,1200
derelict:weathered_noctisteel_beam,2,1200
derelict:weathered_noctisteel_ladder,2,1200
derelict:weathered_noctisteel_patch,2,1200
derelict:weathered_noctisteel_sheet,2,1200
derelict:weathered_noctisteel_chain_link_fence,2,1200
derelict:weathered_noctisteel_barbed_wire,2,1200
derelict:oxidized_noctisteel_block,2,1200
derelict:oxidized_cut_noctisteel,2,1200
derelict:oxidized_noctisteel_pillar,2,1200
derelict:oxidized_cut_noctisteel_stairs,2,1200
derelict:oxidized_cut_noctisteel_slab,2,1200
derelict:oxidized_noctisteel_trapdoor,2,1200
derelict:oxidized_noctisteel_chain,2,1200
derelict:oxidized_noctisteel_grate,2,1200
derelict:oxidized_noctisteel_beam,2,1200
derelict:oxidized_noctisteel_ladder,2,1200
derelict:oxidized_noctisteel_patch,2,1200
derelict:oxidized_noctisteel_sheet,2,1200
derelict:oxidized_noctisteel_chain_link_fence,2,1200
derelict:oxidized_noctisteel_barbed_wire,2,1200
shupapiumvs:ordinance_shell,2,3
shupapiumvs:redordinance_shell,2,3
shupapiumvs:heavyordinance_shell,2,3
shupapiumvs:superheavyordinance_shell,2,3
shupapiumvs:cluster_shell,2,3
shupapiumvs:kinetic_shell,2,3
shupapiumvs:toxicgas_shell,2,3
shupapiumvs:fission_shell,2,3
shupapiumvs:fusion_shell,2,3
createdeco:andesite_window,0.3,0.3
createdeco:copper_window,0.3,0.3
createdeco:iron_window,0.3,0.3
createdeco:industrial_iron_window,0.3,0.3
createdeco:brass_window,0.3,0.3
createdeco:zinc_window,0.3,0.3
createdeco:andesite_window_pane,0.3,0.3
createdeco:copper_window_pane,0.3,0.3
createdeco:iron_window_pane,0.3,0.3
createdeco:industrial_iron_window_pane,0.3,0.3
createdeco:brass_window_pane,0.3,0.3
createdeco:zinc_window_pane,0.3,0.3
createdeco:andesite_bars_overlay,5,6
createdeco:andesite_bars,5,6
createdeco:brass_bars_overlay,5,6
createdeco:brass_bars,5,6
createdeco:iron_bars_overlay,5,6
createdeco:copper_bars_overlay,5,6
createdeco:copper_bars,5,6
createdeco:industrial_iron_bars_overlay,5,6
createdeco:industrial_iron_bars,5,6
createdeco:zinc_bars_overlay,5,6
createdeco:zinc_bars,5,6
createdeco:andesite_mesh_fence,5,6
createdeco:brass_mesh_fence,5,6
createdeco:iron_mesh_fence,5,6
createdeco:copper_mesh_fence,5,6
createdeco:industrial_iron_mesh_fence,5,6
createdeco:zinc_mesh_fence,5,6
createdeco:andesite_catwalk,5,6
createdeco:andesite_catwalk_stairs,5,6
createdeco:andesite_catwalk_railing,5,6
createdeco:andesite_support_wedge,5,6
createdeco:brass_catwalk,5,6
createdeco:brass_catwalk_stairs,5,6
createdeco:brass_catwalk_railing,5,6
createdeco:brass_support_wedge,5,6
createdeco:iron_catwalk,5,6
createdeco:iron_catwalk_stairs,5,6
createdeco:iron_catwalk_railing,5,6
createdeco:iron_support_wedge,5,6
createdeco:copper_catwalk,5,6
createdeco:copper_catwalk_stairs,5,6
createdeco:copper_catwalk_railing,5,6
createdeco:copper_support_wedge,5,6
createdeco:industrial_iron_catwalk,5,6
createdeco:industrial_iron_catwalk_stairs,5,6
createdeco:industrial_iron_catwalk_railing,5,6
createdeco:industrial_iron_support_wedge,5,6
createdeco:zinc_catwalk,5,6
createdeco:zinc_catwalk_stairs,5,6
createdeco:zinc_catwalk_railing,5,6
createdeco:zinc_support_wedge,5,6
createdeco:iron_ladder,0.4,0.4
createdeco:industrial_iron_ladder,0.4,0.4
createdeco:zinc_ladder,0.4,0.4
createdeco:andesite_hull,5,6
createdeco:brass_hull,5,6
createdeco:iron_hull,5,6
createdeco:copper_hull,5,6
createdeco:industrial_iron_hull,5,6
createdeco:zinc_hull,5,6
createdeco:andesite_support,5,6
createdeco:brass_support,5,6
createdeco:iron_support,5,6
createdeco:copper_support,5,6
createdeco:industrial_iron_support,5,6
createdeco:zinc_support,5,6
createdeco:yellow_andesite_lamp,0.5,0.5
createdeco:red_andesite_lamp,0.5,0.5
createdeco:green_andesite_lamp,0.5,0.5
createdeco:blue_andesite_lamp,0.5,0.5
createdeco:yellow_brass_lamp,0.5,0.5
createdeco:red_brass_lamp,0.5,0.5
createdeco:green_brass_lamp,0.5,0.5
createdeco:blue_brass_lamp,0.5,0.5
createdeco:yellow_iron_lamp,0.5,0.5
createdeco:red_iron_lamp,0.5,0.5
createdeco:green_iron_lamp,0.5,0.5
createdeco:blue_iron_lamp,0.5,0.5
createdeco:yellow_copper_lamp,0.5,0.5
createdeco:red_copper_lamp,0.5,0.5
createdeco:green_copper_lamp,0.5,0.5
createdeco:blue_copper_lamp,0.5,0.5
createdeco:yellow_industrial_iron_lamp,0.5,0.5
createdeco:red_industrial_iron_lamp,0.5,0.5
createdeco:green_industrial_iron_lamp,0.5,0.5
createdeco:blue_industrial_iron_lamp,0.5,0.5
createdeco:yellow_zinc_lamp,0.5,0.5
createdeco:red_zinc_lamp,0.5,0.5
createdeco:green_zinc_lamp,0.5,0.5
createdeco:blue_zinc_lamp,0.5,0.5
createdeco:andesite_sheet_metal,5,6
createdeco:brass_sheet_metal,5,6
createdeco:iron_sheet_metal,5,6
createdeco:copper_sheet_metal,5,6
createdeco:industrial_iron_sheet_metal,5,6
createdeco:zinc_sheet_metal,5,6
createdeco:andesite_door,5,5
createdeco:locked_andesite_door,5,5
createdeco:andesite_trapdoor,5,5
createdeco:brass_door,5,5
createdeco:locked_brass_door,5,5
createdeco:brass_trapdoor,5,5
createdeco:copper_door,5,5
createdeco:locked_copper_door,5,5
createdeco:copper_trapdoor,5,5
createdeco:industrial_iron_door,5,5
createdeco:locked_industrial_iron_door,5,5
createdeco:industrial_iron_trapdoor,5,5
createdeco:zinc_door,5,5
createdeco:locked_zinc_door,5,5
createdeco:zinc_trapdoor,5,5
createdeco:white_shipping_container,3,1200
createdeco:orange_shipping_container,3,1200
createdeco:magenta_shipping_container,3,1200
createdeco:light_blue_shipping_container,3,1200
createdeco:yellow_shipping_container,3,1200
createdeco:lime_shipping_container,3,1200
createdeco:pink_shipping_container,3,1200
createdeco:gray_shipping_container,3,1200
createdeco:light_gray_shipping_container,3,1200
createdeco:cyan_shipping_container,3,1200
createdeco:purple_shipping_container,3,1200
createdeco:blue_shipping_container,3,1200
createdeco:brown_shipping_container,3,1200
createdeco:green_shipping_container,3,1200
createdeco:red_shipping_container,3,1200
createdeco:black_shipping_container,3,1200
createdeco:decal_warning,0,0
createdeco:decal_creeper,0,0
createdeco:decal_skull,0,0
createdeco:decal_flow,0,0
createdeco:decal_ice,0,0
createdeco:decal_radioactive,0,0
createdeco:decal_top_left,0,0
createdeco:decal_up,0,0
createdeco:decal_top_right,0,0
createdeco:decal_left,0,0
createdeco:decal_cross,0,0
createdeco:decal_right,0,0
createdeco:decal_down_left,0,0
createdeco:decal_down,0,0
createdeco:decal_down_right,0,0
createdeco:decal_fluid,0,0
createdeco:decal_fire,0,0
createdeco:decal_electrical,0,0
createdeco:decal_fire_diamond,0,0
createdeco:decal_no_entry,0,0
createdeco:orange_placard,3,6
createdeco:magenta_placard,3,6
createdeco:light_blue_placard,3,6
createdeco:yellow_placard,3,6
